,cell_angle_alpha,cell_angle_beta,cell_angle_gamma,cell_length_a
29,0.3666989820649542,0.7873828507483563,0.47414548641542487,0.8685721078731063
30,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.30335490116160585
31,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
32,0.3666989820649542,0.4691565253881661,0.47414548641542487,0.22566401739012293
33,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.25172372800760817
34,0.3666989820649542,0.5101412785004896,0.47414548641542487,0.7103627470959853
35,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.36673799334284357
36,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.44910332178520485
37,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.5426771279125059
38,0.3666989820649542,0.46076374318086455,0.47414548641542487,0.31681356565450713
39,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.17711942123497043
40,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
41,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.40485530874261255
42,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
43,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.8236490387881258
44,0.07004362578768797,0.26479227864036925,0.12427695004382122,0.14852082059642685
45,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.23643944025541747
46,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.427110929963997
47,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.4248182868011684
48,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.4183819034033014
49,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.20850315875280206
50,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.29043118674003127
51,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.10372087494056112
52,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.3806212213844168
53,0.3666989820649542,0.4768499090781927,0.47414548641542487,0.16903573126825622
54,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
55,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.39323075877997415
56,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.2925667413898512
57,0.3666989820649542,0.5560218212337388,0.47414548641542487,0.14003379525847426
58,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.37680864071734255
59,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.39746790299572043
60,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
61,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.11478924665443924
62,0.3666989820649542,0.68317247167436,0.47414548641542487,0.09922899259561171
63,0.3666989820649542,0.4211777871030914,0.47414548641542487,0.08150346443855716
64,0.3666989820649542,0.5838578822212898,0.47414548641542487,0.17054293186604175
65,0.3666989820649542,0.6810742761225347,0.47414548641542487,0.1922423748386658
66,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.4480121934651179
67,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.6460456151076693
68,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
69,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
70,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.12325079817947152
71,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
72,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
73,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
74,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
75,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
76,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.24688370355274775
77,0.3666989820649542,0.7096097356273604,0.47414548641542487,0.6880476869777868
78,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.42776475782895185
79,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.16957068133958292
80,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.36862730113443376
81,0.3666989820649542,0.5304238355014687,0.47414548641542487,0.45414713674342766
82,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.33381733577881934
83,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.18201039331567148
84,0.3666989820649542,0.5130787522730452,0.47414548641542487,0.2992748454588683
85,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.04254126757693091
86,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
87,0.3666989820649542,0.48482305217512944,0.47414548641542487,0.4362815026153114
88,0.3666989820649542,0.5803608896349141,0.47414548641542487,0.292524285034984
89,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
90,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
91,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.24613222607159835
92,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.11739182120779837
93,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.25170674546566124
94,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.4995414713674342
95,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.22247979077508317
96,0.3666989820649542,0.8152189117359069,0.47414548641542487,0.39854204877386046
97,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.2560542762040622
98,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
99,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
100,0.3666989820649542,0.5754651000139878,0.47414548641542487,0.8961814754432443
101,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.24648885945248283
102,0.0678623364032962,0.0,0.0,0.2700776102166972
103,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
104,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
105,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
106,0.3666989820649542,0.5164358651559658,0.47414548641542487,0.9569237823517424
107,0.3666989820649542,0.4199188697719961,0.47414548641542487,0.11863579240540723
108,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
109,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
110,0.3666989820649542,0.40607077912994816,0.47414548641542487,0.5059905916717614
111,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
112,0.3666989820649542,0.7398237515736464,0.47414548641542487,0.2654541131716595
113,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.08701854493580599
114,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.4429598872359215
115,0.3666989820649542,0.9180304937753531,0.47414548641542487,0.5806331091637796
116,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.35329206575640243
117,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.3571428571428571
118,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.5952805515929623
119,0.3666989820649542,0.49517415023080147,0.47414548641542487,0.05457339854629442
120,0.3666989820649542,0.5735067841656175,0.47414548641542487,0.2344057808572787
121,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.20036427552476055
122,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.06859248692344269
123,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.23762821819169888
124,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.7502632294001765
125,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.6024556755655185
126,0.3666989820649542,0.6309973422856344,0.47414548641542487,0.45287344609741176
127,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.36804564907275317
128,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.29145863052781734
129,0.3666989820649542,0.4122254860819695,0.47414548641542487,0.1827788533387677
130,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.12108552408124446
131,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.09280959173969161
132,0.9389238972370335,0.605259476849909,0.7200701139351446,0.23819713334691933
133,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.29375976496161943
134,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.26014706881325994
135,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.532105495550574
136,0.3666989820649542,0.5544831444957335,0.47414548641542487,0.6974305414034372
137,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.6054870593030365
138,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.6310755043814957
139,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.2656069560491814
140,0.3666989820649542,0.5003496992586375,0.47414548641542487,0.13331295428299705
141,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.3255128727667957
142,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
143,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.6393927042999796
144,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.11985428979009577
145,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
146,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.24641243801372187
147,0.3666989820649542,0.3883060567911595,0.47414548641542487,0.21894742205013246
148,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.3544596155152503
149,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.09700427960057062
150,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.4849874329189593
151,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
152,0.8856034900630152,0.5002098195551824,0.6233128834355828,0.2648002853067047
153,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
154,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
155,0.3666989820649542,0.5644146034410408,0.47414548641542487,0.11321411588886623
156,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.1394309150193601
157,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.21085524081244478
158,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.46428995992120103
159,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
160,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.4695715304666802
161,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
162,0.3666989820649542,0.3936214855224506,0.47414548641542487,0.456550166428911
163,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
164,0.3666989820649542,0.5691705133585118,0.47414548641542487,0.44900567216901033
165,0.3666989820649542,0.7738145195132186,0.47414548641542487,0.49735072345628684
166,0.3666989820649542,0.5600783326339348,0.47414548641542487,0.5481115413355071
167,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.6231573941987636
168,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.12645625297194485
169,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
170,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.3290792065756402
171,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.4577134705522722
172,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.2980011548128524
173,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.20560763535085935
174,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
175,0.3666989820649542,0.5453909637711568,0.47414548641542487,0.11681016914611778
176,0.3666989820649542,0.7718562036648481,0.47414548641542487,0.18371289314584605
177,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.20264418178112897
178,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
179,0.3666989820649542,0.7500349699258636,0.47414548641542487,0.33233560899395415
180,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.582671014197405
181,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.4242238978330276
182,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.3055583859792133
183,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.3827864954826439
184,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
185,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.3061145642279736
186,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
187,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
188,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.30398750084912707
189,0.3666989820649542,0.7991327458385787,0.47414548641542487,0.49263806806602806
190,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.38336390190883773
191,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
192,0.3666989820649542,0.5437124073296963,0.47414548641542487,0.24647612254602264
193,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.23936892874125398
194,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
195,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.31634230011548126
196,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.034474560152163575
197,0.3666989820649542,0.9999999999999999,0.47414548641542487,0.1694857686298485
198,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
199,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
200,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.3366576659194348
201,0.3666989820649542,0.6186879283815917,0.47414548641542487,0.030211942123497065
202,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.32772060321988994
203,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
204,0.3666989820649542,0.3923625681913555,0.47414548641542487,0.5156324298621017
205,0.3666989820649542,0.5928101832424114,0.47414548641542487,0.5518901569186875
206,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.5967792609197744
207,0.3666989820649542,0.5525248286473631,0.47414548641542487,0.35794952788533385
208,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
209,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.27097343930439505
210,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.22239912370083553
211,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.34839684804021465
212,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.3303528972216561
213,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.13063820392636366
214,1.0,0.658833403273185,0.5971954425942154,0.07200597785476531
215,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
216,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
217,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
218,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.2359724203518782
219,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.6020735683717139
220,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.4250475511174513
221,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
222,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.3440662998437606
223,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
224,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.14078527273962366
225,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
226,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.24648885945248283
227,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.7739878404999659
228,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.3742952245092045
229,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.005952380952380959
230,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.2185271041369472
231,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.30742646559337
232,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.44210226886760406
233,0.3666989820649542,0.7363267589872707,0.47414548641542487,0.4982975001698253
234,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.22142687317437676
235,0.3666989820649542,0.7885018883759966,0.47414548641542487,0.6944585965627335
236,0.6284537081919535,0.3888655756049798,0.8236634531113058,0.07307163236193193
237,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.29443482100400786
238,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.4336916649684124
239,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
240,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
241,0.3666989820649542,0.4716743600503567,0.47414548641542487,0.4819645404524149
242,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
243,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
244,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.3165545818898172
245,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.3440662998437606
246,0.3666989820649542,0.43026996782766813,0.47414548641542487,0.3497342232185313
247,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.08240778479722843
248,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
249,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
250,0.3666989820649542,0.49223667645824587,0.47414548641542487,0.13740150125670808
251,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.37680864071734255
252,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.29350078119692957
253,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.511297636030161
254,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
255,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.17096324977922694
256,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.2488069764282318
257,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.32610301609944975
258,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
259,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
260,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.6178163847564704
261,0.3666989820649542,0.4646803748776053,0.47414548641542487,0.09454605665375992
262,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
263,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.53979858705251
264,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.5289297602065077
265,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.27749048977650975
266,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.18748726309353986
267,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.6031349772433938
268,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.3474203518782691
269,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
270,0.3666989820649542,0.8226325360190235,0.47414548641542487,0.9831703009306433
271,0.3666989820649542,0.7525528045880542,0.47414548641542487,0.0
272,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.5033243325861014
273,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.9999999999999999
274,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.3775473812920317
275,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.14903878812580662
276,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
277,0.3666989820649542,0.40509162120576303,0.47414548641542487,0.5121340262210448
278,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.20252954962298753
279,0.3666989820649542,0.40327318506084764,0.47414548641542487,0.518731743767407
280,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
281,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.428202058284084
282,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.6447422050132463
283,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.6020735683717139
284,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
285,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.10646780110046872
286,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
287,0.3666989820649542,0.3850888236116937,0.47414548641542487,0.2766456083146525
288,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
289,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.33680201752598327
290,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.15177722301474084
291,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.24594966374566946
292,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.5453094219142721
293,0.3666989820649542,0.4779689467058329,0.47414548641542487,0.4876961483594865
294,0.3666989820649542,0.5406350538536858,0.47414548641542487,0.4368461721350452
295,0.3666989820649542,0.5256679255839979,0.47414548641542487,0.1869777868351335
296,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.14721741050200393
297,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
298,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
299,0.3666989820649542,0.6939432088403973,0.47414548641542487,0.8600638543577201
300,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.10983459004143739
301,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.22357516473065692
302,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.18141600434753075
303,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.26105138917193127
304,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
305,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
306,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.20722946810678622
307,0.3666989820649542,0.6305777031752694,0.47414548641542487,0.5616041709123021
308,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.24025626655797833
309,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.23539925956117114
310,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.18204435839956523
311,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.3440662998437606
312,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.4251579376401059
313,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.3348108144827117
314,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.375165579783982
315,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.19173714421574617
316,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.9990362407445145
317,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.00011463215814144778
318,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.35684990829427343
319,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.31621493105087967
320,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.29647272603763325
321,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
322,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
323,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.5289297602065077
324,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.08736668704571698
325,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.24641243801372187
326,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.38490931322600364
327,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.33351165002377553
328,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
329,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.3593081312410842
330,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
331,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.43904116568167917
332,0.3666989820649542,0.9717442999020841,0.47414548641542487,0.572235242171048
333,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
334,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.35684990829427343
335,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.19602099042184634
336,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.263598770463963
337,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.3316138509612118
338,0.3666989820649542,0.5641348440341306,0.47414548641542487,0.6570545479247333
339,0.3666989820649542,0.4727933976779969,0.47414548641542487,0.2999116907818762
340,0.3666989820649542,0.517135263673241,0.47414548641542487,0.20579868894776165
341,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.3621017593913457
342,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.22013619998641398
343,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
344,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.6074655254398478
345,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
346,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.07345798519122343
347,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.2849628082331363
348,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
349,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
350,0.3666989820649542,0.7981535879143934,0.47414548641542487,0.3465712247809252
351,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.35684990829427343
352,0.3666989820649542,0.4242551405791021,0.47414548641542487,0.5612475375314177
353,0.3666989820649542,0.6020422436704435,0.47414548641542487,0.453416887439712
354,0.3666989820649542,0.5157924185200727,0.47414548641542487,0.29362815026153116
355,0.3711035207501183,0.4335863818614699,0.5853915713810136,0.33500054063285983
356,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.3707840839616873
357,0.3666989820649542,0.3836900265771436,0.9999999999999998,0.3768426058012363
358,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.7330514231370151
359,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.5313837375178316
360,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.23234240201073297
361,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.4380689151552204
362,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.5289297602065077
363,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.2053146865022757
364,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.3027605121934651
365,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.2393094898444399
366,0.3666989820649542,0.3836900265771436,0.47414548641542487,0.3782012091569865
